Id,Predicted
10003_age,55.7382707355042
10003_domain1_var1,49.27208210716226
10003_domain1_var2,58.923766570913656
10003_domain2_var1,48.935057837104154
10003_domain2_var2,56.17040570132569
10006_age,63.345615680359984
10006_domain1_var1,54.30904459456171
10006_domain1_var2,58.7032325310822
10006_domain2_var1,48.82477617092077
10006_domain2_var2,51.73051624573664
10010_age,39.413663012833496
10010_domain1_var1,49.7602474485047
10010_domain1_var2,59.3529424776494
10010_domain2_var1,45.258089375247266
10010_domain2_var2,52.59528747124709
10011_age,51.46385638079174
10011_domain1_var1,52.16547494802404
10011_domain1_var2,59.87094795928484
10011_domain2_var1,48.53345800410629
10011_domain2_var2,50.85203325851187
10012_age,52.98383736211971
10012_domain1_var1,55.60743765225359
10012_domain1_var2,56.904215340507946
10012_domain2_var1,47.03379803878638
10012_domain2_var2,57.31363042800264
10013_age,47.91099559000353
10013_domain1_var1,48.80933268256065
10013_domain1_var2,59.0283636487246
10013_domain2_var1,46.80769568452539
10013_domain2_var2,56.25761365644935
10014_age,50.24213638650831
10014_domain1_var1,52.86953426726571
10014_domain1_var2,59.17524125759239
10014_domain2_var1,47.482692276604176
10014_domain2_var2,49.37834019069902
10016_age,51.59954400198295
10016_domain1_var1,51.99958232342287
10016_domain1_var2,58.79749803303921
10016_domain2_var1,47.39324982679243
10016_domain2_var2,53.1787883723329
10018_age,45.09644979932663
10018_domain1_var1,51.67738657669154
10018_domain1_var2,60.41267478884534
10018_domain2_var1,47.01457079514146
10018_domain2_var2,50.238948454137
10020_age,66.30510766924483
10020_domain1_var1,54.92401137636331
10020_domain1_var2,59.2734492940764
10020_domain2_var1,48.36070497285242
10020_domain2_var2,49.89613513264881
10021_age,58.15475094856451
10021_domain1_var1,54.04825969744253
10021_domain1_var2,59.585472549645374
10021_domain2_var1,49.44804621191366
10021_domain2_var2,49.06455313184432
10022_age,54.116279927993446
10022_domain1_var1,51.57023265476132
10022_domain1_var2,59.393009779259856
10022_domain2_var1,49.28628118580355
10022_domain2_var2,51.74344649237681
10023_age,39.915742202419025
10023_domain1_var1,49.09146145427725
10023_domain1_var2,59.66748587835209
10023_domain2_var1,45.16185950791091
10023_domain2_var2,53.09088496393122
10024_age,31.16417987151138
10024_domain1_var1,45.07487943784703
10024_domain1_var2,59.731600012121284
10024_domain2_var1,45.22827960738603
10024_domain2_var2,54.04502072080129
10027_age,44.556076698276684
10027_domain1_var1,53.324366163949136
10027_domain1_var2,58.90858248043962
10027_domain2_var1,45.76885036418518
10027_domain2_var2,53.23280639561428
10028_age,57.27072224487316
10028_domain1_var1,54.8627370823
10028_domain1_var2,59.08172693606237
10028_domain2_var1,48.950427148934786
10028_domain2_var2,53.354346296434095
10029_age,59.50686301242032
10029_domain1_var1,52.12186490629896
10029_domain1_var2,58.45299230388089
10029_domain2_var1,48.66847971536668
10029_domain2_var2,51.470316310004385
10030_age,48.176900687158636
10030_domain1_var1,49.623381836158885
10030_domain1_var2,57.78411257127517
10030_domain2_var1,47.330093121488844
10030_domain2_var2,48.88644132696027
10033_age,48.20927960802523
10033_domain1_var1,53.82409678111221
10033_domain1_var2,58.36582048448406
10033_domain2_var1,46.19397015888016
10033_domain2_var2,53.23572263559488
10034_age,47.36989709045655
10034_domain1_var1,49.84170336937259
10034_domain1_var2,60.94987386156455
10034_domain2_var1,47.81315933434251
10034_domain2_var2,50.755913716624
10035_age,62.75713830059897
10035_domain1_var1,54.13540875605653
10035_domain1_var2,59.0539939086784
10035_domain2_var1,48.71390135081557
10035_domain2_var2,53.69352993485584
10036_age,48.65437576149183
10036_domain1_var1,49.93381825870638
10036_domain1_var2,58.64090520563625
10036_domain2_var1,45.68588792786245
10036_domain2_var2,52.07357945484716
10037_age,54.99064393836212
10037_domain1_var1,56.04836998130338
10037_domain1_var2,58.65000156298762
10037_domain2_var1,48.01324275470333
10037_domain2_var2,51.280719352728056
10038_age,51.57159547263827
10038_domain1_var1,53.66364206312322
10038_domain1_var2,60.171233506113275
10038_domain2_var1,47.974255461240084
10038_domain2_var2,49.578912201658405
10043_age,65.30622580963418
10043_domain1_var1,56.220272941069574
10043_domain1_var2,57.308728228385704
10043_domain2_var1,48.14544794292949
10043_domain2_var2,54.67111043060528
10045_age,48.471461207027914
10045_domain1_var1,52.31873804417741
10045_domain1_var2,58.92148657419732
10045_domain2_var1,47.649779112463634
10045_domain2_var2,51.44667866748684
10047_age,72.81986386343445
10047_domain1_var1,57.048078471144166
10047_domain1_var2,57.727609172874494
10047_domain2_var1,49.47477766671369
10047_domain2_var2,53.534696834699176
10048_age,58.05493767962673
10048_domain1_var1,52.413320905716716
10048_domain1_var2,59.226861664491615
10048_domain2_var1,48.0571232953995
10048_domain2_var2,51.52431188489318
10050_age,59.17413072260988
10050_domain1_var1,54.35877913565015
10050_domain1_var2,58.90861269140614
10050_domain2_var1,50.573457111156245
10050_domain2_var2,51.17598806057294
10052_age,48.311473359454695
10052_domain1_var1,49.62875390996273
10052_domain1_var2,58.18459038259838
10052_domain2_var1,45.00109498141937
10052_domain2_var2,53.33905408743281
10053_age,42.260142518287445
10053_domain1_var1,45.842626563448796
10053_domain1_var2,59.63303899520277
10053_domain2_var1,45.90491743048748
10053_domain2_var2,55.163212500425914
10055_age,39.79751813054451
10055_domain1_var1,45.1360131948494
10055_domain1_var2,60.00903599028368
10055_domain2_var1,47.241604671813036
10055_domain2_var2,52.29165403571402
10057_age,45.41179127909747
10057_domain1_var1,49.71016666926883
10057_domain1_var2,58.71538819130137
10057_domain2_var1,46.052795095529405
10057_domain2_var2,51.19461538045024
10059_age,48.33758124307466
10059_domain1_var1,51.55327664370591
10059_domain1_var2,57.42855210004027
10059_domain2_var1,45.125240265390005
10059_domain2_var2,52.09718158314414
10060_age,57.436487120674826
10060_domain1_var1,54.15302797488179
10060_domain1_var2,59.78162122374376
10060_domain2_var1,49.087805016955954
10060_domain2_var2,51.07836883506326
10062_age,43.92086789183286
10062_domain1_var1,49.03662721559992
10062_domain1_var2,59.61332148994593
10062_domain2_var1,47.83797518439427
10062_domain2_var2,49.62010241826012
10066_age,56.84237918943868
10066_domain1_var1,52.66402298596189
10066_domain1_var2,59.544750130709225
10066_domain2_var1,47.38568257145737
10066_domain2_var2,48.809170786822804
10067_age,48.389848021260754
10067_domain1_var1,50.27209391173544
10067_domain1_var2,60.572017926444495
10067_domain2_var1,47.379377661031945
10067_domain2_var2,47.90953583051265
10069_age,38.023027358455806
10069_domain1_var1,46.61937222004908
10069_domain1_var2,59.78067000167964
10069_domain2_var1,46.3199836472345
10069_domain2_var2,52.18253414198817
10070_age,51.28623892994544
10070_domain1_var1,53.377395905657714
10070_domain1_var2,59.221700280795005
10070_domain2_var1,48.59570555871136
10070_domain2_var2,49.03772305007625
10077_age,45.15568072949328
10077_domain1_var1,47.958955767896235
10077_domain1_var2,59.68396972150814
10077_domain2_var1,47.74854386484877
10077_domain2_var2,51.08976431273436
10079_age,45.41586968029702
10079_domain1_var1,52.3027911496064
10079_domain1_var2,59.502590868303
10079_domain2_var1,48.491842486363325
10079_domain2_var2,51.93054382173316
10083_age,71.55739565126638
10083_domain1_var1,58.43551687721312
10083_domain1_var2,57.288094441585216
10083_domain2_var1,51.823205525273636
10083_domain2_var2,54.64051598168633
10085_age,51.84365600797048
10085_domain1_var1,49.60137052015925
10085_domain1_var2,59.69879978679198
10085_domain2_var1,47.690531387732506
10085_domain2_var2,52.266349271893695
10087_age,46.15595629135306
10087_domain1_var1,51.50246451629655
10087_domain1_var2,58.17380703702887
10087_domain2_var1,45.08293989512921
10087_domain2_var2,51.69834754868219
10091_age,57.152160649401495
10091_domain1_var1,49.931999330789395
10091_domain1_var2,60.43580087493283
10091_domain2_var1,48.79149742625896
10091_domain2_var2,50.75678619678502
10093_age,50.12694498517644
10093_domain1_var1,52.38496469177219
10093_domain1_var2,59.4255066380659
10093_domain2_var1,44.6062922746137
10093_domain2_var2,50.91351574507596
10095_age,69.30797480846472
10095_domain1_var1,57.23163898820538
10095_domain1_var2,59.88018171628695
10095_domain2_var1,50.19650183209645
10095_domain2_var2,49.15414652214234
10096_age,60.3174473688533
10096_domain1_var1,53.6578756425841
10096_domain1_var2,59.35044161899689
10096_domain2_var1,49.50292814084089
10096_domain2_var2,50.31229577324495
10099_age,55.952118918921926
10099_domain1_var1,54.00989449076302
10099_domain1_var2,59.427764297400685
10099_domain2_var1,49.19478466538929
10099_domain2_var2,53.3013032369722
10100_age,48.064350725984895
10100_domain1_var1,51.89310502883651
10100_domain1_var2,59.098175941835905
10100_domain2_var1,47.15870779651167
10100_domain2_var2,51.800148224664255
10101_age,44.80048879270765
10101_domain1_var1,48.23047494837634
10101_domain1_var2,59.48319306726737
10101_domain2_var1,47.05615138354994
10101_domain2_var2,52.107506347447796
10102_age,64.30880749748698
10102_domain1_var1,56.14200693343437
10102_domain1_var2,57.162937463617276
10102_domain2_var1,49.861779986763736
10102_domain2_var2,51.70144118133148
10103_age,58.90792519358039
10103_domain1_var1,54.245321077735525
10103_domain1_var2,57.956624417242054
10103_domain2_var1,50.345498447941694
10103_domain2_var2,53.676552072448544
10104_age,34.85332020645508
10104_domain1_var1,50.60860861642071
10104_domain1_var2,59.04068871636274
10104_domain2_var1,42.31036637959026
10104_domain2_var2,51.150062207386924
10106_age,51.99843082840151
10106_domain1_var1,50.634480762397686
10106_domain1_var2,58.065579678054156
10106_domain2_var1,46.31115928446989
10106_domain2_var2,51.831170843238375
10107_age,57.81938114340791
10107_domain1_var1,51.76367725175603
10107_domain1_var2,59.19521672226192
10107_domain2_var1,50.10072384564637
