Id,Predicted
10003_age,57.308381856059896
10003_domain1_var1,49.814874543585155
10003_domain1_var2,59.841745836957465
10003_domain2_var1,50.46308420825947
10003_domain2_var2,55.489792754088214
10006_age,64.22796583787763
10006_domain1_var1,54.45035257185834
10006_domain1_var2,58.742563879143326
10006_domain2_var1,49.8470444674749
10006_domain2_var2,51.106366689990466
10010_age,36.05577865693434
10010_domain1_var1,49.40417462616666
10010_domain1_var2,59.17332582803761
10010_domain2_var1,44.617594207119076
10010_domain2_var2,52.3239226278442
10011_age,50.061936430401666
10011_domain1_var1,52.19313921832095
10011_domain1_var2,59.93734193837192
10011_domain2_var1,48.09076907611045
10011_domain2_var2,48.65962487367918
10012_age,52.73554574966936
10012_domain1_var1,55.1640236087621
10012_domain1_var2,56.03267211775501
10012_domain2_var1,45.3460052227516
10012_domain2_var2,57.997130566353206
10013_age,46.92888510681215
10013_domain1_var1,48.08918541402049
10013_domain1_var2,58.37282277603854
10013_domain2_var1,45.80950723262919
10013_domain2_var2,56.46036777024729
10014_age,47.59167844045451
10014_domain1_var1,52.78267608480145
10014_domain1_var2,59.59592143985424
10014_domain2_var1,47.09334548886861
10014_domain2_var2,49.62135242508545
10016_age,50.91332718308422
10016_domain1_var1,52.03176935658945
10016_domain1_var2,59.207203195488994
10016_domain2_var1,46.597829479992114
10016_domain2_var2,53.97864817466482
10018_age,44.57595095174381
10018_domain1_var1,51.869496430773204
10018_domain1_var2,60.16606451504664
10018_domain2_var1,45.11458644373325
10018_domain2_var2,48.897865537242566
10020_age,66.79844785182566
10020_domain1_var1,55.01188620234314
10020_domain1_var2,59.60145062196879
10020_domain2_var1,49.20278377186985
10020_domain2_var2,49.09079160951368
10021_age,57.72602332304058
10021_domain1_var1,53.693456088524314
10021_domain1_var2,60.34913797681467
10021_domain2_var1,49.02453696524522
10021_domain2_var2,50.72336656140901
10022_age,54.054041945996524
10022_domain1_var1,52.19758616936689
10022_domain1_var2,59.268435919096916
10022_domain2_var1,48.016381831882065
