Id,Predicted
10003_age,56.98153035571083
10003_domain1_var1,48.96732610656516
10003_domain1_var2,57.79398437513848
10003_domain2_var1,49.968394863824436
10003_domain2_var2,56.11521193747094
10006_age,62.40575974210275
10006_domain1_var1,53.427710176106345
10006_domain1_var2,58.078862806314035
10006_domain2_var1,48.300903229153164
10006_domain2_var2,50.405860187354804
10010_age,35.97770823308585
10010_domain1_var1,47.97652407317356
10010_domain1_var2,60.35037178774711
10010_domain2_var1,43.28282363818749
10010_domain2_var2,52.93224541244293
10011_age,50.19609604257322
10011_domain1_var1,52.646509385371466
10011_domain1_var2,59.85241209621325
10011_domain2_var1,47.83028098468147
10011_domain2_var2,49.059650484433526
10012_age,54.53818988912394
10012_domain1_var1,55.61192995950778
10012_domain1_var2,56.45614864512937
10012_domain2_var1,46.43282575281681
10012_domain2_var2,56.58201692492941
10013_age,47.20184637888793
10013_domain1_var1,48.652951642091125
10013_domain1_var2,58.22313349855668
10013_domain2_var1,46.40501782853762
10013_domain2_var2,55.69663532575892
10014_age,47.426548606083394
10014_domain1_var1,52.722536143064744
10014_domain1_var2,58.4357531679833
10014_domain2_var1,47.89006805994217
10014_domain2_var2,48.75970967800976
10016_age,50.098091195392605
10016_domain1_var1,52.055603427720435
10016_domain1_var2,57.99559026748539
10016_domain2_var1,46.41500224380685
10016_domain2_var2,52.76769701857884
10018_age,44.03010356326035
10018_domain1_var1,51.09174318991229
10018_domain1_var2,60.129483231710516
10018_domain2_var1,45.28780208818943
10018_domain2_var2,48.758151813939584
10020_age,64.86457410869033
10020_domain1_var1,55.091728839741656
10020_domain1_var2,59.10029787551883
10020_domain2_var1,49.7579953100775
10020_domain2_var2,48.50584299795428
10021_age,57.69064610350004
10021_domain1_var1,53.49149221922074
10021_domain1_var2,59.38109309254816
10021_domain2_var1,49.438669454286575
10021_domain2_var2,49.036165682106734
10022_age,53.86338493303672
10022_domain1_var1,51.42625711257666
10022_domain1_var2,59.64496149822014
10022_domain2_var1,48.818384207582945
10022_domain2_var2,52.05561043682597
10023_age,36.96780972981681
10023_domain1_var1,48.44996060862204
10023_domain1_var2,59.58206629729187
10023_domain2_var1,43.970215531192935
10023_domain2_var2,53.46254538852988
10024_age,33.2685726031678
10024_domain1_var1,46.0554838672992
10024_domain1_var2,60.11375515176856
10024_domain2_var1,45.23680042344405
10024_domain2_var2,53.97561529653309
10027_age,42.68313702855224
10027_domain1_var1,53.41693550695893
10027_domain1_var2,57.845858133421956
10027_domain2_var1,43.62228423877943
10027_domain2_var2,52.29633642503191
10028_age,57.29061417690126
10028_domain1_var1,55.12051748894269
10028_domain1_var2,57.954130274285426
10028_domain2_var1,48.605005907472005
10028_domain2_var2,53.33311873937492
10029_age,58.67882052869559
10029_domain1_var1,52.33772116599044
10029_domain1_var2,59.43020390228631
10029_domain2_var1,49.317412961722404
10029_domain2_var2,51.72587763659643
10030_age,48.16247503444201
10030_domain1_var1,48.85147161976818
10030_domain1_var2,57.83470730045403
10030_domain2_var1,47.134961627752794
10030_domain2_var2,48.769652151957274
10033_age,47.35033806833113
10033_domain1_var1,52.99627397858656
10033_domain1_var2,58.10032839988659
10033_domain2_var1,44.542791650494564
10033_domain2_var2,53.105496353471786
10034_age,45.930159288022004
10034_domain1_var1,50.019552578370494
10034_domain1_var2,61.31909945940437
10034_domain2_var1,48.019947827959214
10034_domain2_var2,49.82591840680209
10035_age,62.07190304745052
10035_domain1_var1,54.6523133720965
10035_domain1_var2,58.94839497662947
10035_domain2_var1,49.381687393995065
10035_domain2_var2,53.305200765514385
10036_age,46.47482781515423
10036_domain1_var1,49.2809774887844
10036_domain1_var2,58.651006640238315
