Id,Predicted
10003_age,55.479157332415674
10003_domain1_var1,49.31823557643866
10003_domain1_var2,58.77080530959806
10003_domain2_var1,49.18402197168043
10003_domain2_var2,56.308093978009765
10006_age,62.33364800867586
10006_domain1_var1,53.99646394807621
10006_domain1_var2,58.721850207397345
10006_domain2_var1,48.87793777843356
10006_domain2_var2,51.808686632719
10010_age,38.194420576750545
10010_domain1_var1,48.809388953335066
10010_domain1_var2,59.76181252453439
10010_domain2_var1,45.16275476273608
10010_domain2_var2,52.67276612817388
10011_age,50.35984734557786
10011_domain1_var1,52.28403039604577
10011_domain1_var2,60.17306554978329
10011_domain2_var1,48.77563907892184
10011_domain2_var2,50.73004039999764
10012_age,53.94813412680804
10012_domain1_var1,55.478558208135404
10012_domain1_var2,56.26475370117921
10012_domain2_var1,47.17543783255481
10012_domain2_var2,57.41217535147446
10013_age,47.91359902546359
10013_domain1_var1,48.881564444454625
10013_domain1_var2,59.01885846501432
10013_domain2_var1,46.841920593126275
10013_domain2_var2,56.48018442857506
10014_age,48.85960189131249
10014_domain1_var1,52.24788964187586
10014_domain1_var2,58.998729088972176
10014_domain2_var1,47.190317504633825
10014_domain2_var2,49.328739334255246
10016_age,51.61563681319037
10016_domain1_var1,51.317939448134915
10016_domain1_var2,58.4017597215294
10016_domain2_var1,47.18870621081887
10016_domain2_var2,53.10540560795111
10018_age,45.17718183835946
10018_domain1_var1,51.78072890657919
10018_domain1_var2,60.31714284135391
10018_domain2_var1,46.74491963201495
10018_domain2_var2,50.01484514484242
10020_age,67.74181259219151
10020_domain1_var1,55.3754843376575
10020_domain1_var2,59.24020359195491
10020_domain2_var1,48.56936443748436
10020_domain2_var2,49.76866976184672
10021_age,57.635910630459705
10021_domain1_var1,53.83108722038456
10021_domain1_var2,59.37556231413559
10021_domain2_var1,49.4703604328251
10021_domain2_var2,48.862051724387975
10022_age,54.26553190121656
10022_domain1_var1,52.08933664895775
10022_domain1_var2,59.12136152190853
10022_domain2_var1,49.226430796485566
10022_domain2_var2,51.93954853957284
10023_age,39.42914222279021
10023_domain1_var1,48.7875739472628
10023_domain1_var2,59.512620935384305
10023_domain2_var1,44.74870694367932
10023_domain2_var2,53.63589769651169
10024_age,31.42036107802638
10024_domain1_var1,44.53131929533801
10024_domain1_var2,59.45777066077228
10024_domain2_var1,45.023424057546414
10024_domain2_var2,54.367004978138255
10027_age,44.084849052257034
10027_domain1_var1,53.10521906434194
10027_domain1_var2,59.18876490709765
10027_domain2_var1,45.61548465548613
10027_domain2_var2,52.95403577310325
10028_age,57.23238073605927
10028_domain1_var1,54.62541940400932
10028_domain1_var2,59.16491005580167
10028_domain2_var1,49.08401447588907
10028_domain2_var2,53.3206079806072
10029_age,58.99354707402616
10029_domain1_var1,52.218509768938816
10029_domain1_var2,58.34421948869749
10029_domain2_var1,48.570097620201494
10029_domain2_var2,51.01268665006083
10030_age,48.31042000840519
10030_domain1_var1,49.53950636854144
10030_domain1_var2,57.99756033446761
10030_domain2_var1,47.80214389550038
10030_domain2_var2,48.781745204977106
10033_age,47.79928516142069
10033_domain1_var1,54.05672328741016
10033_domain1_var2,57.838896627642406
10033_domain2_var1,45.724574366633775
10033_domain2_var2,53.429746943353834
10034_age,47.41079709232906
10034_domain1_var1,50.50462412699832
10034_domain1_var2,60.98156868453723
10034_domain2_var1,48.36846143731309
10034_domain2_var2,50.53621479135158
10035_age,62.79437002915338
10035_domain1_var1,55.558218100859264
10035_domain1_var2,58.94053256261333
10035_domain2_var1,49.101194087810924
10035_domain2_var2,53.62530755157961
10036_age,48.40736662624607
10036_domain1_var1,49.98812776189583
10036_domain1_var2,58.26855131501351
10036_domain2_var1,45.31203060981111
10036_domain2_var2,52.21056013178975
10037_age,56.65405207285196
10037_domain1_var1,56.430321247990925
10037_domain1_var2,58.57739462199529
10037_domain2_var1,48.28917746295419
10037_domain2_var2,51.44322269512581
10038_age,51.09002257019015
10038_domain1_var1,53.50062458991185
10038_domain1_var2,60.576459719658445
10038_domain2_var1,48.079788519167934
10038_domain2_var2,49.36850175577679
10043_age,66.00228919580773
10043_domain1_var1,56.62955090905801
10043_domain1_var2,57.17831225735339
10043_domain2_var1,48.25343284119286
10043_domain2_var2,54.93371581476432
10045_age,48.86361343397738
10045_domain1_var1,52.85044548425829
10045_domain1_var2,59.178834173114716
10045_domain2_var1,47.75659766681768
10045_domain2_var2,51.2886128907111
10047_age,73.03564429123394
10047_domain1_var1,57.353554511886045
10047_domain1_var2,57.79499761267143
10047_domain2_var1,49.130430022651964
10047_domain2_var2,54.020003178816424
10048_age,57.64146256453425
10048_domain1_var1,52.78794262869426
10048_domain1_var2,59.096188127993116
10048_domain2_var1,47.754719433896454
10048_domain2_var2,51.612612749363244
10050_age,59.64403971332301
10050_domain1_var1,54.385915674885226
10050_domain1_var2,58.32045118437274
10050_domain2_var1,50.11962296700712
10050_domain2_var2,51.29899078363498
10052_age,47.16824410733895
10052_domain1_var1,49.50719019539891
10052_domain1_var2,57.9533051688024
10052_domain2_var1,44.88156307320483
10052_domain2_var2,53.28771972765217
10053_age,41.351661440691316
10053_domain1_var1,45.55360934764461
10053_domain1_var2,59.92105845159413
10053_domain2_var1,45.78555929174382
10053_domain2_var2,55.078434637808314
10055_age,39.00415464219562
10055_domain1_var1,45.10707672095869
10055_domain1_var2,59.933384203908986
10055_domain2_var1,47.00353314176435
10055_domain2_var2,52.72144955501265
