Id,Predicted
10003_age,55.07836746251773
10003_domain1_var1,48.88706630538909
10003_domain1_var2,59.127084124265714
10003_domain2_var1,50.05337624412244
10003_domain2_var2,56.778954538294634
10006_age,63.08177417748228
10006_domain1_var1,54.16666112556768
10006_domain1_var2,58.60944051940737
10006_domain2_var1,49.049082627390476
10006_domain2_var2,51.80357610787804
10010_age,38.15088401822938
10010_domain1_var1,49.34189799264215
10010_domain1_var2,59.68982141494742
10010_domain2_var1,44.978314343020564
10010_domain2_var2,53.00170251976873
10011_age,51.16148571688156
10011_domain1_var1,52.129656232110285
10011_domain1_var2,60.27678512245982
10011_domain2_var1,48.61788652271135
10011_domain2_var2,50.44961284809165
10012_age,53.91228948711305
10012_domain1_var1,55.1457864601792
10012_domain1_var2,56.51819140755951
10012_domain2_var1,47.74625045005779
10012_domain2_var2,58.03207490278893
10013_age,47.98216871886766
10013_domain1_var1,48.910844745576675
10013_domain1_var2,58.86349879418212
10013_domain2_var1,46.46702789304421
10013_domain2_var2,56.16091872018863
10014_age,48.690740522648085
10014_domain1_var1,52.48073874509492
10014_domain1_var2,59.012265734092466
10014_domain2_var1,47.170570721185626
10014_domain2_var2,49.190276304890304
10016_age,51.20491275751233
10016_domain1_var1,51.46245864737674
10016_domain1_var2,58.55675994826085
10016_domain2_var1,47.50599558205364
10016_domain2_var2,53.69204069148456
10018_age,44.921199307426136
10018_domain1_var1,51.8606306298627
10018_domain1_var2,60.24456829454314
10018_domain2_var1,46.45280258534357
10018_domain2_var2,49.73953853117502
10020_age,67.91142670449214
10020_domain1_var1,55.21834446822937
10020_domain1_var2,59.45301448819391
10020_domain2_var1,49.19437601183405
10020_domain2_var2,49.99422023248799
10021_age,57.82499898379661
10021_domain1_var1,53.926135202792146
10021_domain1_var2,59.295070538607405
10021_domain2_var1,49.32542986891517
10021_domain2_var2,48.653449236000625
10022_age,54.35299867390724
10022_domain1_var1,51.76422911052534
10022_domain1_var2,59.190094356336054
10022_domain2_var1,49.13570526551536
10022_domain2_var2,51.907358919158824
10023_age,39.01812796689489
10023_domain1_var1,49.18121399043196
10023_domain1_var2,59.372339982291884
10023_domain2_var1,44.32142607769795
