Id,Predicted
10003_age,55.08590245200782
10003_domain1_var1,48.87472580453213
10003_domain1_var2,59.259104930563076
10003_domain2_var1,50.247163842237455
10003_domain2_var2,56.81454445523821
10006_age,63.70864176523917
10006_domain1_var1,54.104434103089424
10006_domain1_var2,58.784483198874874
10006_domain2_var1,49.00061403956446
10006_domain2_var2,51.82760303839541
10010_age,38.28174783675785
10010_domain1_var1,49.41129039102657
10010_domain1_var2,59.743419734574694
10010_domain2_var1,45.02101429162859
10010_domain2_var2,52.94385170178255
10011_age,50.744442126515246
10011_domain1_var1,52.113693884764054
10011_domain1_var2,60.326135269305375
10011_domain2_var1,48.72236927475929
10011_domain2_var2,50.460119336926475
10012_age,53.98891102466243
10012_domain1_var1,55.227054521701675
10012_domain1_var2,56.44666805382078
10012_domain2_var1,47.58208298143091
10012_domain2_var2,58.24183761502434
10013_age,48.40955715447324
10013_domain1_var1,48.85984215338102
10013_domain1_var2,58.83892271801325
10013_domain2_var1,46.537006617887066
10013_domain2_var2,56.33764783354539
10014_age,48.279090623501936
10014_domain1_var1,52.57386004728569
10014_domain1_var2,59.00330131029887
10014_domain2_var1,47.239677643934904
10014_domain2_var2,49.202781188844895
10016_age,50.909995867188535
10016_domain1_var1,51.496517692954384
10016_domain1_var2,58.668339244639974
10016_domain2_var1,47.489614208499425
10016_domain2_var2,53.578357656848134
10018_age,45.187659563878555
10018_domain1_var1,51.811083537471355
10018_domain1_var2,60.41230510931512
10018_domain2_var1,46.4609420289498
10018_domain2_var2,49.57179964157492
10020_age,68.14882455886995
10020_domain1_var1,55.19535069852795
10020_domain1_var2,59.48409011200982
10020_domain2_var1,48.99805207958213
10020_domain2_var2,49.93192293015141
10021_age,57.86295838702673
10021_domain1_var1,53.99209782522228
10021_domain1_var2,59.348941441876455
10021_domain2_var1,49.33847702134297
10021_domain2_var2,48.73482246494141
10022_age,54.307846043070874
10022_domain1_var1,51.652874390932354
10022_domain1_var2,59.404373630167605
10022_domain2_var1,49.24642516083083
10022_domain2_var2,51.93682004115735
10023_age,39.928217761162074
10023_domain1_var1,49.270833359775885
10023_domain1_var2,59.3767870663729
10023_domain2_var1,44.478425028171095
10023_domain2_var2,53.07387009583974
10024_age,30.491847128418883
10024_domain1_var1,44.810631271021315
10024_domain1_var2,59.55435702677713
10024_domain2_var1,45.02927346762631
10024_domain2_var2,54.04208258716259
10027_age,43.39715744492914
10027_domain1_var1,52.717667177982875
10027_domain1_var2,59.18144478782242
10027_domain2_var1,45.910394656046755
10027_domain2_var2,53.0129451592411
10028_age,57.18318058803886
10028_domain1_var1,54.8102633261603
10028_domain1_var2,59.02831999100193
10028_domain2_var1,48.789443232715854
10028_domain2_var2,53.2640178756646
10029_age,59.50129996357512
10029_domain1_var1,52.445787946046586
10029_domain1_var2,58.30868327719103
10029_domain2_var1,48.480894308886874
10029_domain2_var2,51.19665121247764
10030_age,49.99998623797568
10030_domain1_var1,49.911975472225464
10030_domain1_var2,57.6797497051904
