Id,Predicted
10003_age,56.00567137637831
10003_domain1_var1,49.45742116786494
10003_domain1_var2,59.05392906857949
10003_domain2_var1,49.994196026236786
10003_domain2_var2,56.279964154361245
10006_age,63.318705596105914
10006_domain1_var1,54.264472026664116
10006_domain1_var2,58.990313450662725
10006_domain2_var1,48.87340583624074
10006_domain2_var2,51.936923061899854
10010_age,37.32848797991825
10010_domain1_var1,49.521726396303116
10010_domain1_var2,59.56461042625014
10010_domain2_var1,44.84338364913681
10010_domain2_var2,53.29061669749806
10011_age,49.93489531882907
10011_domain1_var1,52.38112678426758
10011_domain1_var2,60.090790872599406
10011_domain2_var1,48.69605071851238
10011_domain2_var2,50.61542124279111
10012_age,52.67027988056318
10012_domain1_var1,55.41976553484982
10012_domain1_var2,56.869549816710794
10012_domain2_var1,46.9985873072906
10012_domain2_var2,57.41146967764852
10013_age,46.54041806373789
10013_domain1_var1,48.86621660335017
10013_domain1_var2,58.88212818524823
10013_domain2_var1,46.54355455764645
10013_domain2_var2,56.07245438771931
10014_age,47.30925850789711
10014_domain1_var1,52.521737578818566
10014_domain1_var2,59.129657763244055
10014_domain2_var1,47.008879854802345
10014_domain2_var2,49.57499608190536
10016_age,51.05405643409872
10016_domain1_var1,51.70957785258653
10016_domain1_var2,58.78135851910474
10016_domain2_var1,47.106952293416825
10016_domain2_var2,53.401741144278
10018_age,44.047344951796305
10018_domain1_var1,51.68685458821686
10018_domain1_var2,60.362230247674724
10018_domain2_var1,46.35340269563023
10018_domain2_var2,50.00006994099363
10020_age,67.894075310176
10020_domain1_var1,55.28704576117369
10020_domain1_var2,59.36799084867235
10020_domain2_var1,48.79762765670448
10020_domain2_var2,49.58381254500065
10021_age,57.17697446249915
10021_domain1_var1,54.01785764924557
10021_domain1_var2,59.451562305403385
10021_domain2_var1,49.10860958714952
10021_domain2_var2,49.045165511524395
10022_age,54.46774885061061
10022_domain1_var1,51.95085718339538
10022_domain1_var2,59.412749958490856
10022_domain2_var1,48.956797304382015
10022_domain2_var2,52.17293329301155
10023_age,38.73976999829951
10023_domain1_var1,49.25843949865918
10023_domain1_var2,59.53287559487687
10023_domain2_var1,44.90166271703993
10023_domain2_var2,53.526864845756265
10024_age,28.395112603387762
10024_domain1_var1,44.95299410802356
10024_domain1_var2,59.61296345103553
10024_domain2_var1,44.97200301750582
10024_domain2_var2,54.221607296576686
10027_age,42.95930604380248
10027_domain1_var1,52.68519878475028
10027_domain1_var2,59.14070438160507
10027_domain2_var1,45.40254112681105
10027_domain2_var2,52.79462381889449
10028_age,56.91479778469882
10028_domain1_var1,54.91371594754245
10028_domain1_var2,59.16987816983599
10028_domain2_var1,48.75312910332013
10028_domain2_var2,53.53683051283632
10029_age,57.90226257184697
10029_domain1_var1,52.32351210679219
10029_domain1_var2,58.500424244704476
10029_domain2_var1,48.229628644197206
10029_domain2_var2,51.34517138764304
10030_age,49.18620177948868
10030_domain1_var1,49.83064090631063
10030_domain1_var2,58.12509344365349
10030_domain2_var1,47.32299569867724
10030_domain2_var2,49.11699458709786
10033_age,45.98840410451348
10033_domain1_var1,53.79498210332476
10033_domain1_var2,57.898023909450544
10033_domain2_var1,45.575915863818544
10033_domain2_var2,53.09797006089994
10034_age,44.94875979951869
10034_domain1_var1,50.21375162404907
10034_domain1_var2,60.965750628713835
10034_domain2_var1,47.562278616512025
10034_domain2_var2,50.747186025494194
10035_age,62.83842149364327
10035_domain1_var1,54.95210436254297
10035_domain1_var2,59.01169709913869
10035_domain2_var1,48.69078876267769
10035_domain2_var2,53.333844500664476
10036_age,46.34457578061029
10036_domain1_var1,49.853137598635236
10036_domain1_var2,58.488872800687076
10036_domain2_var1,45.68727822790413
10036_domain2_var2,52.627017261961775
10037_age,56.19113222053319
10037_domain1_var1,56.40203491671305
10037_domain1_var2,58.71934890443006
10037_domain2_var1,47.826572440646366
10037_domain2_var2,51.23288524821505
10038_age,50.70781922227314
10038_domain1_var1,53.60349393280967
10038_domain1_var2,60.20053394402591
10038_domain2_var1,47.74715987256776
10038_domain2_var2,49.43373176298778
10043_age,67.16513560040046
10043_domain1_var1,56.71700311614218
10043_domain1_var2,57.52046589290053
10043_domain2_var1,48.091107851003926
10043_domain2_var2,54.900025528775
10045_age,48.25143745470869
10045_domain1_var1,52.75094950489617
10045_domain1_var2,59.07241247275802
10045_domain2_var1,47.20647178463795
10045_domain2_var2,51.423653133175506
10047_age,72.16399446597316
10047_domain1_var1,57.38271398949565
10047_domain1_var2,57.96930573773813
10047_domain2_var1,49.09892195801772
10047_domain2_var2,53.87029191810632
10048_age,56.600956349604715
10048_domain1_var1,52.788609863541105
10048_domain1_var2,59.30444407067346
10048_domain2_var1,47.51890609856225
10048_domain2_var2,51.98278813238528
10050_age,58.00185651301661
10050_domain1_var1,54.4543600977271
10050_domain1_var2,58.53067959582641
10050_domain2_var1,50.559235778239355
10050_domain2_var2,51.15246109415282
10052_age,47.46000172680174
10052_domain1_var1,49.94241095501831
10052_domain1_var2,58.12260080179085
10052_domain2_var1,44.22313718980235
10052_domain2_var2,53.638706529312614
10053_age,42.242780199646724
10053_domain1_var1,46.13137800202
10053_domain1_var2,59.962436135439546
10053_domain2_var1,45.575909832726865
10053_domain2_var2,55.40255944404958
10055_age,37.46549507943072
10055_domain1_var1,44.95523935174662
10055_domain1_var2,59.87461696051593
10055_domain2_var1,46.53724859331213
10055_domain2_var2,53.01422539421079
10057_age,43.00326737160578
10057_domain1_var1,49.56904172630939
10057_domain1_var2,58.8588354135602
10057_domain2_var1,45.340471514101196
10057_domain2_var2,51.01506612172737
10059_age,47.56869151925953
10059_domain1_var1,51.94052988365267
10059_domain1_var2,57.35353494816391
10059_domain2_var1,44.40415603383737
10059_domain2_var2,52.79106880218701
10060_age,57.609537430069246
10060_domain1_var1,54.568231752012444
10060_domain1_var2,59.640399891479184
10060_domain2_var1,49.19271404826239
10060_domain2_var2,51.38144990719186
10062_age,42.21039380799211
10062_domain1_var1,49.298134761337465
10062_domain1_var2,59.827735822150764
10062_domain2_var1,47.76647753786737
10062_domain2_var2,49.60809906052744
10066_age,55.74754630003171
10066_domain1_var1,52.67528163179133
10066_domain1_var2,59.40407185653483
10066_domain2_var1,47.2255699179273
10066_domain2_var2,49.011260187358694
10067_age,47.33622331447507
10067_domain1_var1,50.47056935254502
10067_domain1_var2,60.26833346053628
10067_domain2_var1,47.19219550365597
10067_domain2_var2,47.795068208625835
10069_age,36.133425076363594
10069_domain1_var1,46.42175441382594
10069_domain1_var2,59.6756497409525
10069_domain2_var1,46.13983031431339
10069_domain2_var2,52.93689529897506
10070_age,51.55645501849367
10070_domain1_var1,53.71767559968666
10070_domain1_var2,58.98417022160672
10070_domain2_var1,48.32983796300517
10070_domain2_var2,48.900319851371464
10077_age,44.894943055416995
10077_domain1_var1,48.032357442244226
10077_domain1_var2,59.719530312867874
10077_domain2_var1,47.80783566911779
10077_domain2_var2,51.082115692718865
10079_age,42.58608433570119
10079_domain1_var1,52.77898322432567
10079_domain1_var2,59.492705473535324
10079_domain2_var1,48.25999730893306
10079_domain2_var2,51.882780347295345
10083_age,69.43518424513834
10083_domain1_var1,58.777949966883156
10083_domain1_var2,57.37945500861305
10083_domain2_var1,52.175363383982635
10083_domain2_var2,55.001662168472286
10085_age,51.08381420123213
10085_domain1_var1,49.79845940463204
10085_domain1_var2,59.87645650612717
10085_domain2_var1,47.69427522153415
10085_domain2_var2,52.73884414428186
10087_age,46.718274050149944
10087_domain1_var1,51.50627694038302
10087_domain1_var2,58.35484988165274
10087_domain2_var1,44.34830904029506
10087_domain2_var2,51.705889264764565
10091_age,56.015470846529944
10091_domain1_var1,50.629794227437465
10091_domain1_var2,60.35357815834649
10091_domain2_var1,48.64631400911096
10091_domain2_var2,51.441476127710615
10093_age,48.32937049977477
10093_domain1_var1,52.27572448755008
10093_domain1_var2,59.6502524611097
10093_domain2_var1,44.411352075527454
10093_domain2_var2,50.678603610337774
10095_age,70.33761638694439
